Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
14528.0,0.43,0.47,2.0,135.0,3.0,0.0,0.0,sales,low
9315.0,0.74,0.95,5.0,170.0,4.0,0.0,0.0,technical,medium
7781.0,0.31,0.59,4.0,138.0,2.0,0.0,0.0,RandD,low
7469.0,0.65,0.96,2.0,246.0,2.0,1.0,0.0,IT,low
6109.0,0.62,0.79,3.0,141.0,3.0,0.0,0.0,accounting,low
10811.0,0.68,0.76,3.0,260.0,4.0,0.0,0.0,support,low
9078.0,0.56,0.53,3.0,189.0,3.0,0.0,0.0,RandD,medium
1427.0,0.36,0.55,2.0,138.0,3.0,0.0,0.0,support,medium
980.0,0.11,0.95,6.0,271.0,4.0,0.0,0.0,IT,low
12009.0,0.89,1.0,5.0,224.0,5.0,0.0,0.0,sales,low
12565.0,0.41,0.53,2.0,157.0,3.0,0.0,0.0,accounting,low
2536.0,0.51,0.58,3.0,155.0,3.0,0.0,0.0,sales,low
11700.0,0.5,0.83,5.0,258.0,2.0,0.0,0.0,IT,low
4292.0,0.9,0.88,4.0,205.0,2.0,0.0,0.0,sales,low
,,,,,,,,,
1791.0,0.44,0.55,2.0,156.0,3.0,0.0,0.0,hr,medium
5707.0,0.98,0.9,4.0,247.0,2.0,0.0,0.0,technical,medium
9429.0,0.85,0.83,4.0,219.0,3.0,0.0,0.0,technical,low
2218.0,0.56,0.97,5.0,163.0,2.0,0.0,0.0,management,high
9977.0,0.92,0.48,4.0,208.0,3.0,0.0,0.0,support,low
8473.0,0.23,0.47,4.0,277.0,5.0,0.0,0.0,RandD,medium
12635.0,0.82,0.92,5.0,225.0,5.0,0.0,0.0,sales,low
4322.0,0.98,0.63,3.0,137.0,3.0,0.0,0.0,support,medium
2454.0,0.51,0.49,4.0,234.0,2.0,0.0,0.0,sales,medium
11978.0,0.62,0.72,3.0,149.0,3.0,1.0,0.0,marketing,medium
13924.0,0.75,0.66,5.0,234.0,2.0,0.0,0.0,management,high
11671.0,0.5,0.91,4.0,144.0,8.0,0.0,0.0,management,medium
380.0,0.77,0.93,4.0,231.0,5.0,0.0,0.0,hr,medium
11103.0,0.96,0.82,4.0,244.0,3.0,0.0,0.0,support,high
5875.0,0.36,0.82,4.0,218.0,5.0,0.0,0.0,RandD,low
12422.0,0.1,0.94,6.0,287.0,4.0,0.0,0.0,technical,medium
6679.0,0.68,0.49,3.0,230.0,3.0,0.0,0.0,technical,medium
2722.0,0.24,0.62,5.0,169.0,4.0,0.0,0.0,support,medium
3385.0,0.89,0.91,5.0,156.0,4.0,0.0,0.0,sales,medium
14292.0,0.45,0.54,2.0,140.0,3.0,0.0,0.0,support,low
9229.0,0.91,0.49,3.0,267.0,3.0,0.0,0.0,IT,medium
4780.0,0.59,0.62,3.0,203.0,4.0,0.0,0.0,support,medium
14107.0,0.6,0.42,2.0,109.0,6.0,0.0,0.0,sales,low
4705.0,0.56,0.76,3.0,134.0,2.0,0.0,0.0,support,high
12302.0,0.12,1.0,3.0,278.0,4.0,0.0,0.0,RandD,medium
14140.0,0.5,0.64,2.0,170.0,8.0,0.0,0.0,sales,low
4367.0,0.39,0.64,3.0,152.0,2.0,0.0,0.0,sales,low
8047.0,0.93,0.53,3.0,217.0,3.0,0.0,0.0,hr,low
12050.0,0.43,0.47,2.0,147.0,3.0,0.0,0.0,support,low
7948.0,0.98,0.73,2.0,237.0,3.0,0.0,0.0,sales,medium
14130.0,0.86,0.72,3.0,217.0,3.0,0.0,0.0,sales,low
12668.0,0.91,0.97,4.0,274.0,6.0,0.0,0.0,technical,low
9528.0,0.72,0.72,4.0,218.0,4.0,0.0,0.0,IT,low
894.0,0.85,0.85,5.0,267.0,5.0,0.0,0.0,support,medium
4552.0,0.53,0.74,5.0,237.0,2.0,0.0,1.0,support,medium
5421.0,0.7,0.6,3.0,183.0,3.0,0.0,0.0,sales,low
9852.0,0.67,0.58,4.0,158.0,3.0,0.0,0.0,support,medium
8021.0,0.75,0.7,4.0,179.0,2.0,0.0,0.0,marketing,low
9106.0,0.83,0.78,5.0,250.0,2.0,1.0,0.0,sales,low
,,,,,,,,,
13000.0,0.6,0.73,5.0,241.0,3.0,0.0,0.0,sales,high
10921.0,0.79,0.59,4.0,187.0,2.0,0.0,0.0,management,low
6564.0,0.78,0.54,3.0,134.0,3.0,0.0,0.0,sales,medium
14426.0,0.4,0.53,2.0,151.0,3.0,0.0,0.0,IT,low
2429.0,0.65,0.86,5.0,250.0,3.0,0.0,0.0,IT,low
13864.0,0.74,0.67,5.0,216.0,3.0,0.0,0.0,sales,low
4472.0,0.68,0.94,3.0,264.0,2.0,0.0,0.0,technical,low
7715.0,0.85,0.8,4.0,219.0,2.0,0.0,0.0,marketing,medium
4477.0,0.86,0.6,5.0,134.0,2.0,1.0,0.0,support,low
14294.0,0.79,0.59,4.0,139.0,3.0,0.0,1.0,management,low
,,,,,,,,,
14566.0,0.33,0.88,6.0,219.0,5.0,0.0,0.0,support,low
10209.0,0.19,0.6,5.0,198.0,4.0,0.0,0.0,support,high
6244.0,0.29,0.88,6.0,183.0,4.0,0.0,0.0,IT,medium
1992.0,0.38,0.49,2.0,155.0,3.0,0.0,0.0,marketing,low
8520.0,0.5,0.59,4.0,157.0,2.0,0.0,0.0,technical,low
3156.0,1.0,0.89,3.0,194.0,3.0,0.0,0.0,sales,medium
1567.0,0.1,0.96,6.0,274.0,4.0,0.0,0.0,technical,low
7457.0,0.99,0.86,3.0,166.0,2.0,0.0,0.0,support,low
12016.0,0.38,0.54,2.0,143.0,3.0,0.0,0.0,sales,low
2384.0,0.15,0.8,5.0,151.0,2.0,1.0,0.0,sales,low
10545.0,0.61,0.78,4.0,198.0,3.0,0.0,0.0,sales,medium
2586.0,0.79,0.57,4.0,233.0,2.0,0.0,0.0,product_mng,low
11195.0,0.61,0.89,3.0,242.0,10.0,0.0,0.0,sales,high
3542.0,0.79,0.91,3.0,226.0,2.0,0.0,0.0,hr,low
8249.0,0.97,0.86,5.0,222.0,3.0,0.0,0.0,technical,low
4960.0,0.74,0.84,3.0,206.0,3.0,0.0,0.0,RandD,low
8942.0,0.91,0.88,5.0,210.0,2.0,1.0,0.0,sales,low
12902.0,0.9,0.88,5.0,254.0,2.0,0.0,0.0,marketing,medium
8878.0,0.86,0.68,5.0,246.0,2.0,0.0,0.0,sales,medium
13090.0,1.0,0.88,6.0,201.0,4.0,0.0,0.0,technical,low
9835.0,0.34,0.42,6.0,287.0,5.0,1.0,0.0,IT,low
218.0,0.9,0.98,5.0,245.0,5.0,0.0,0.0,IT,low
13682.0,0.48,0.9,4.0,208.0,3.0,0.0,0.0,sales,low
2804.0,0.74,0.51,4.0,185.0,2.0,1.0,0.0,support,low
11255.0,0.24,0.94,6.0,144.0,4.0,0.0,0.0,product_mng,low
14979.0,0.4,0.47,2.0,144.0,3.0,0.0,0.0,hr,medium
9361.0,0.75,0.55,5.0,204.0,3.0,0.0,0.0,support,low
1941.0,0.4,0.47,2.0,136.0,3.0,0.0,0.0,hr,medium
4608.0,0.87,0.42,5.0,252.0,5.0,0.0,0.0,sales,low
11226.0,0.82,0.49,5.0,203.0,6.0,0.0,0.0,technical,low
2252.0,0.62,0.38,3.0,257.0,3.0,0.0,0.0,technical,medium
8195.0,0.79,0.52,3.0,134.0,2.0,1.0,0.0,sales,medium
5934.0,0.91,0.9,3.0,243.0,3.0,0.0,0.0,support,medium
12281.0,0.1,0.98,6.0,268.0,4.0,0.0,0.0,support,low
12784.0,0.66,0.66,3.0,225.0,3.0,0.0,0.0,technical,low
12623.0,0.1,0.55,2.0,247.0,4.0,0.0,0.0,sales,medium
5222.0,0.75,0.48,2.0,284.0,6.0,0.0,0.0,hr,low
13279.0,0.51,0.62,4.0,185.0,3.0,0.0,0.0,management,low
,,,,,,,,,
9798.0,0.69,0.77,3.0,232.0,2.0,0.0,0.0,sales,low
13030.0,0.63,0.49,4.0,151.0,3.0,0.0,0.0,technical,medium
14708.0,0.1,0.82,6.0,244.0,4.0,0.0,0.0,technical,medium
6463.0,0.84,0.99,4.0,219.0,2.0,0.0,0.0,support,low
2954.0,0.67,0.7,5.0,159.0,3.0,1.0,0.0,support,medium
2940.0,0.54,0.64,2.0,219.0,3.0,0.0,0.0,technical,low
11309.0,0.83,0.93,3.0,247.0,2.0,0.0,0.0,hr,low
14187.0,0.59,0.77,3.0,272.0,8.0,0.0,0.0,management,high
10949.0,0.76,0.79,5.0,187.0,4.0,0.0,0.0,hr,medium
7312.0,0.64,0.89,4.0,146.0,3.0,0.0,0.0,technical,low
942.0,0.43,0.56,2.0,136.0,3.0,0.0,0.0,sales,low
7847.0,0.73,0.62,5.0,134.0,3.0,0.0,0.0,IT,high
8446.0,0.7,0.8,5.0,245.0,4.0,0.0,0.0,support,high
2685.0,0.61,0.87,5.0,174.0,4.0,0.0,0.0,sales,medium
4016.0,0.14,0.68,5.0,253.0,5.0,0.0,0.0,support,low
9515.0,0.9,0.87,3.0,220.0,3.0,0.0,0.0,support,low
2848.0,0.76,0.78,3.0,189.0,2.0,0.0,0.0,sales,low
9980.0,0.95,0.65,3.0,183.0,3.0,0.0,0.0,support,medium
13393.0,0.37,0.41,2.0,113.0,3.0,0.0,1.0,RandD,medium
,,,,,,,,,
6050.0,0.56,0.41,2.0,194.0,2.0,0.0,0.0,sales,medium
,,,,,,,,,
10854.0,0.58,0.38,4.0,203.0,5.0,0.0,0.0,sales,low
120.0,0.4,0.46,2.0,132.0,3.0,0.0,0.0,technical,low
701.0,0.46,0.54,2.0,143.0,3.0,0.0,0.0,sales,medium
13780.0,0.57,0.69,3.0,212.0,8.0,0.0,0.0,product_mng,low
,,,,,,,,,
12288.0,0.11,0.79,6.0,292.0,4.0,0.0,1.0,technical,low
8396.0,0.63,0.77,5.0,210.0,3.0,0.0,0.0,RandD,medium
1576.0,0.8,0.83,5.0,275.0,5.0,0.0,0.0,support,low
3012.0,0.89,0.73,3.0,210.0,2.0,0.0,0.0,hr,low
2986.0,0.72,0.63,4.0,241.0,4.0,1.0,0.0,marketing,medium
,,,,,,,,,
6328.0,1.0,0.84,3.0,185.0,3.0,0.0,0.0,product_mng,medium
7769.0,0.54,0.45,4.0,137.0,3.0,1.0,0.0,management,medium
436.0,0.41,0.47,2.0,135.0,3.0,0.0,0.0,support,low
11186.0,0.57,0.46,2.0,100.0,6.0,1.0,1.0,marketing,medium
7165.0,0.78,0.99,3.0,174.0,3.0,0.0,0.0,IT,low
5580.0,0.51,0.75,3.0,234.0,2.0,1.0,0.0,marketing,medium
9364.0,0.77,0.98,2.0,226.0,3.0,0.0,0.0,support,low
7152.0,0.44,0.45,6.0,237.0,6.0,0.0,0.0,support,medium
5140.0,0.58,0.75,4.0,255.0,3.0,0.0,0.0,sales,medium
8676.0,0.31,0.79,2.0,193.0,4.0,0.0,0.0,support,low
6631.0,0.82,0.77,3.0,108.0,6.0,0.0,0.0,product_mng,medium
4798.0,0.91,0.63,4.0,226.0,3.0,1.0,0.0,IT,low
4427.0,0.88,0.66,4.0,133.0,2.0,0.0,0.0,RandD,medium
2961.0,0.63,0.89,4.0,246.0,3.0,0.0,0.0,technical,medium
6571.0,0.74,0.72,5.0,196.0,3.0,0.0,0.0,marketing,low
8051.0,0.52,0.49,5.0,170.0,3.0,0.0,0.0,technical,low
8300.0,0.5,0.76,4.0,198.0,3.0,0.0,0.0,support,medium
1473.0,0.43,0.48,2.0,157.0,3.0,0.0,0.0,sales,medium
2959.0,0.38,0.77,2.0,170.0,3.0,0.0,0.0,technical,high
8266.0,0.33,0.62,4.0,113.0,6.0,0.0,0.0,sales,medium
134.0,0.44,0.51,2.0,138.0,3.0,0.0,0.0,support,low
6966.0,0.61,0.58,6.0,146.0,3.0,0.0,0.0,sales,low
10240.0,0.95,0.81,5.0,210.0,4.0,0.0,0.0,sales,medium
2911.0,0.59,0.81,6.0,123.0,5.0,0.0,0.0,sales,medium
1997.0,0.11,0.92,7.0,293.0,4.0,0.0,0.0,sales,low
7014.0,0.63,0.67,5.0,250.0,2.0,0.0,0.0,product_mng,low
10228.0,0.59,0.37,3.0,125.0,2.0,0.0,0.0,RandD,medium
1879.0,0.4,0.49,2.0,144.0,3.0,0.0,0.0,support,low
4981.0,0.89,0.74,4.0,174.0,2.0,0.0,0.0,sales,low
5460.0,0.66,0.75,3.0,228.0,2.0,0.0,0.0,technical,low
8785.0,0.78,0.6,2.0,206.0,2.0,0.0,0.0,marketing,low
757.0,0.77,0.92,5.0,235.0,5.0,0.0,0.0,IT,low
8561.0,0.64,0.78,5.0,156.0,5.0,1.0,0.0,sales,low
2547.0,0.18,0.67,5.0,285.0,5.0,0.0,0.0,accounting,low
498.0,0.59,0.49,7.0,263.0,4.0,0.0,0.0,technical,medium
3157.0,0.49,0.98,3.0,267.0,3.0,1.0,0.0,sales,medium
13265.0,0.66,0.58,3.0,157.0,2.0,0.0,0.0,support,medium
6459.0,0.67,0.76,5.0,181.0,3.0,0.0,0.0,support,high
3331.0,0.82,0.99,3.0,195.0,2.0,0.0,0.0,support,high
9158.0,0.3,0.54,2.0,99.0,2.0,0.0,0.0,RandD,medium
5373.0,0.55,0.6,3.0,145.0,4.0,0.0,0.0,accounting,low
1144.0,0.1,0.91,6.0,286.0,4.0,0.0,0.0,marketing,low
8441.0,0.55,0.49,5.0,240.0,3.0,0.0,0.0,technical,high
8078.0,0.67,0.86,3.0,175.0,3.0,0.0,0.0,IT,low
9221.0,0.42,0.47,2.0,125.0,4.0,0.0,0.0,IT,medium
10819.0,0.63,0.49,4.0,151.0,3.0,0.0,0.0,technical,medium
5266.0,0.66,0.5,3.0,229.0,3.0,0.0,0.0,marketing,low
1211.0,0.11,0.83,6.0,268.0,4.0,0.0,0.0,product_mng,low
5107.0,0.53,0.8,3.0,175.0,3.0,0.0,0.0,IT,low
10914.0,0.95,0.96,3.0,220.0,3.0,0.0,0.0,RandD,low
12218.0,0.9,0.98,5.0,245.0,5.0,0.0,0.0,IT,low
8910.0,0.68,0.85,3.0,250.0,3.0,0.0,0.0,support,low
9129.0,0.79,0.87,3.0,232.0,2.0,0.0,0.0,support,low
5330.0,0.81,0.59,2.0,236.0,3.0,0.0,0.0,IT,medium
4220.0,0.87,0.82,4.0,251.0,3.0,0.0,0.0,sales,high
10410.0,0.4,0.58,3.0,135.0,3.0,0.0,0.0,accounting,low
5807.0,1.0,0.71,4.0,216.0,2.0,0.0,0.0,technical,low
6949.0,0.81,0.83,3.0,177.0,2.0,0.0,0.0,sales,medium
1130.0,0.11,0.93,6.0,290.0,4.0,0.0,0.0,IT,medium
12073.0,0.45,0.49,2.0,149.0,3.0,0.0,0.0,product_mng,high
,,,,,,,,,
6639.0,0.78,0.76,3.0,238.0,3.0,0.0,0.0,marketing,medium
13435.0,0.97,0.66,5.0,234.0,6.0,0.0,0.0,technical,low
6263.0,0.88,0.67,4.0,226.0,2.0,0.0,0.0,technical,low
9556.0,0.76,0.55,4.0,147.0,3.0,0.0,0.0,sales,low
,,,,,,,,,
14741.0,0.39,0.57,2.0,145.0,3.0,0.0,0.0,accounting,medium
12959.0,0.93,0.86,4.0,192.0,4.0,0.0,0.0,IT,high
13603.0,0.37,0.63,4.0,167.0,3.0,0.0,0.0,IT,low
2355.0,0.79,0.74,5.0,172.0,2.0,0.0,0.0,product_mng,low
897.0,0.44,0.56,2.0,134.0,3.0,0.0,0.0,technical,medium
14531.0,0.4,0.46,2.0,130.0,3.0,0.0,0.0,sales,low
12326.0,0.41,0.52,2.0,135.0,3.0,0.0,0.0,sales,low
929.0,0.77,0.91,5.0,261.0,6.0,0.0,0.0,sales,medium
1436.0,0.43,0.45,2.0,146.0,3.0,0.0,0.0,IT,medium
533.0,0.1,0.84,6.0,246.0,4.0,0.0,0.0,hr,medium
11407.0,0.82,0.71,2.0,209.0,5.0,0.0,1.0,marketing,medium
3160.0,0.91,0.63,4.0,240.0,3.0,0.0,0.0,accounting,low
12099.0,0.11,0.97,6.0,284.0,4.0,0.0,0.0,sales,low
11917.0,0.37,0.72,3.0,183.0,2.0,0.0,0.0,sales,low
,,,,,,,,,
618.0,0.83,0.95,4.0,251.0,5.0,0.0,0.0,marketing,medium
8366.0,0.94,0.81,3.0,196.0,3.0,0.0,0.0,technical,medium
10396.0,0.16,0.76,6.0,210.0,5.0,0.0,0.0,sales,medium
1355.0,0.1,0.92,7.0,273.0,4.0,0.0,0.0,technical,medium
5532.0,0.53,0.76,5.0,143.0,4.0,0.0,1.0,technical,low
11680.0,0.66,0.87,3.0,223.0,7.0,0.0,0.0,sales,high
13526.0,0.66,0.59,4.0,179.0,3.0,0.0,0.0,technical,low
7913.0,0.46,0.6,4.0,119.0,5.0,0.0,0.0,support,medium
5436.0,0.83,0.77,2.0,186.0,2.0,0.0,0.0,sales,medium
10497.0,0.57,1.0,3.0,241.0,4.0,0.0,0.0,technical,low
11200.0,0.84,0.85,4.0,207.0,10.0,0.0,0.0,sales,low
9965.0,0.61,0.74,5.0,185.0,2.0,1.0,0.0,technical,medium
4696.0,0.41,0.7,4.0,177.0,3.0,0.0,0.0,technical,medium
5833.0,0.7,0.79,6.0,145.0,3.0,0.0,0.0,accounting,medium
4447.0,0.81,0.67,4.0,225.0,3.0,0.0,0.0,sales,low
454.0,0.37,0.54,2.0,145.0,3.0,0.0,0.0,RandD,medium
7651.0,0.76,0.77,5.0,133.0,2.0,0.0,0.0,sales,high
3565.0,0.58,0.6,3.0,110.0,3.0,1.0,0.0,support,low
6156.0,0.46,0.75,6.0,276.0,6.0,0.0,0.0,support,low
783.0,0.72,1.0,4.0,245.0,5.0,0.0,0.0,sales,low
,,,,,,,,,
8418.0,0.62,0.64,5.0,187.0,3.0,0.0,0.0,sales,medium
836.0,0.11,0.78,6.0,300.0,4.0,1.0,0.0,RandD,low
14793.0,0.81,0.88,5.0,242.0,5.0,0.0,0.0,support,medium
13496.0,0.9,0.51,4.0,137.0,6.0,0.0,0.0,sales,medium
8820.0,0.63,0.8,3.0,267.0,3.0,0.0,0.0,technical,low
5199.0,0.93,0.62,4.0,258.0,3.0,0.0,0.0,sales,medium
456.0,0.44,0.53,2.0,127.0,3.0,0.0,0.0,RandD,medium
13669.0,0.4,0.62,4.0,127.0,5.0,0.0,0.0,accounting,low
3663.0,0.36,0.42,3.0,206.0,5.0,0.0,0.0,marketing,high
1495.0,0.17,0.75,3.0,188.0,4.0,0.0,0.0,technical,low
15.0,0.36,0.56,2.0,137.0,3.0,0.0,0.0,sales,low
3345.0,0.64,0.95,3.0,98.0,3.0,0.0,0.0,IT,medium
1446.0,0.73,0.87,5.0,252.0,5.0,0.0,0.0,RandD,low
5737.0,0.72,0.89,3.0,221.0,3.0,0.0,0.0,sales,low
8696.0,0.85,0.99,5.0,176.0,4.0,0.0,0.0,product_mng,low
5735.0,0.53,0.54,4.0,257.0,3.0,1.0,0.0,marketing,low
1575.0,0.36,0.51,2.0,129.0,3.0,0.0,0.0,support,low
9013.0,0.54,0.63,3.0,174.0,3.0,0.0,0.0,marketing,low
14991.0,0.89,0.88,5.0,228.0,5.0,1.0,0.0,support,low
6110.0,0.97,0.76,3.0,147.0,3.0,1.0,0.0,support,low
4443.0,0.64,0.52,3.0,223.0,3.0,0.0,0.0,sales,low
528.0,0.09,0.9,7.0,289.0,4.0,0.0,0.0,product_mng,low
3976.0,0.22,0.49,4.0,218.0,4.0,0.0,0.0,marketing,low
12614.0,0.81,0.97,5.0,243.0,5.0,0.0,0.0,support,medium
4728.0,0.76,0.96,4.0,135.0,3.0,1.0,1.0,RandD,low
10994.0,0.8,0.71,4.0,161.0,4.0,0.0,0.0,IT,low
1539.0,0.41,0.54,2.0,135.0,3.0,0.0,0.0,sales,low
11740.0,0.9,0.58,3.0,244.0,8.0,0.0,0.0,sales,low
5202.0,0.36,0.73,3.0,187.0,3.0,0.0,0.0,sales,medium
3199.0,0.98,0.95,4.0,250.0,2.0,1.0,0.0,product_mng,high
11182.0,0.37,0.41,2.0,113.0,3.0,0.0,1.0,RandD,medium
5279.0,0.73,0.6,4.0,224.0,3.0,0.0,0.0,sales,medium
13711.0,0.65,0.77,4.0,205.0,3.0,0.0,0.0,sales,low
3127.0,0.49,0.71,3.0,196.0,3.0,0.0,0.0,RandD,low
,,,,,,,,,
9206.0,0.92,0.57,3.0,191.0,3.0,0.0,0.0,support,low
6451.0,0.6,0.87,3.0,196.0,3.0,1.0,0.0,technical,high
3822.0,0.87,0.74,4.0,265.0,4.0,0.0,0.0,marketing,medium
6488.0,0.54,0.55,4.0,208.0,5.0,0.0,0.0,sales,high
8284.0,0.21,0.96,4.0,287.0,5.0,0.0,0.0,technical,medium
7603.0,0.98,0.85,4.0,178.0,3.0,0.0,0.0,support,medium
,,,,,,,,,
12761.0,0.1,0.9,7.0,290.0,4.0,0.0,0.0,sales,low
2452.0,0.77,0.71,4.0,223.0,3.0,0.0,0.0,sales,high
6438.0,0.53,0.63,4.0,259.0,2.0,0.0,0.0,sales,medium
12613.0,0.37,0.47,2.0,138.0,3.0,1.0,0.0,accounting,medium
14286.0,0.11,0.97,6.0,277.0,4.0,0.0,0.0,product_mng,medium
8626.0,0.79,0.77,4.0,171.0,2.0,0.0,0.0,RandD,low
12798.0,0.9,0.93,4.0,263.0,3.0,1.0,0.0,support,medium
844.0,0.66,0.47,7.0,156.0,2.0,0.0,0.0,management,medium
371.0,0.37,0.45,2.0,142.0,3.0,0.0,0.0,IT,low
14485.0,0.09,0.96,6.0,296.0,4.0,0.0,0.0,technical,low
577.0,0.48,0.78,2.0,198.0,2.0,0.0,0.0,technical,medium
11971.0,0.14,0.38,5.0,115.0,6.0,1.0,0.0,marketing,high
156.0,0.11,0.8,6.0,304.0,4.0,0.0,0.0,accounting,low
5098.0,0.53,0.83,4.0,246.0,3.0,0.0,0.0,IT,high
12252.0,0.79,0.92,5.0,254.0,6.0,0.0,0.0,sales,low
1647.0,0.1,0.93,7.0,258.0,4.0,0.0,0.0,technical,low
7690.0,0.16,0.78,4.0,196.0,5.0,0.0,0.0,technical,high
11232.0,0.79,0.83,3.0,126.0,10.0,1.0,0.0,support,low
9012.0,0.17,0.76,4.0,199.0,5.0,0.0,0.0,management,medium
7899.0,0.97,0.77,4.0,208.0,2.0,0.0,0.0,technical,medium
12513.0,0.09,0.96,6.0,259.0,4.0,0.0,0.0,support,low
10895.0,0.92,0.98,3.0,149.0,3.0,0.0,0.0,support,medium
7213.0,0.66,0.96,4.0,160.0,2.0,0.0,0.0,technical,medium
3668.0,0.57,0.82,3.0,267.0,3.0,0.0,0.0,management,high
2033.0,0.54,0.94,4.0,267.0,4.0,0.0,0.0,support,low
,,,,,,,,,
14935.0,0.44,0.53,2.0,155.0,3.0,0.0,0.0,product_mng,medium
2889.0,0.66,0.75,4.0,203.0,3.0,1.0,0.0,IT,low
5685.0,0.7,0.48,4.0,229.0,2.0,0.0,0.0,technical,high
1625.0,0.89,1.0,4.0,217.0,5.0,0.0,0.0,sales,medium
,,,,,,,,,
6640.0,0.77,0.71,3.0,134.0,3.0,0.0,0.0,marketing,medium
,,,,,,,,,
4017.0,0.92,0.85,3.0,235.0,2.0,0.0,0.0,support,low
9038.0,0.31,0.72,2.0,191.0,3.0,0.0,0.0,hr,medium
13509.0,0.14,0.58,4.0,275.0,10.0,0.0,0.0,sales,medium
10583.0,0.62,0.5,4.0,156.0,2.0,0.0,0.0,support,medium
2114.0,0.98,0.55,4.0,255.0,2.0,0.0,0.0,support,low
7633.0,0.55,0.61,4.0,272.0,4.0,1.0,0.0,marketing,low
14527.0,0.73,0.86,4.0,245.0,6.0,0.0,0.0,sales,low
9951.0,0.75,0.41,5.0,196.0,4.0,0.0,0.0,sales,low
9263.0,0.85,0.53,3.0,226.0,2.0,0.0,0.0,accounting,low
3285.0,0.85,0.53,4.0,181.0,2.0,0.0,0.0,accounting,low
5777.0,0.59,0.58,4.0,233.0,4.0,0.0,0.0,support,low
5694.0,0.88,0.58,5.0,264.0,3.0,0.0,0.0,technical,low
11907.0,0.69,0.54,3.0,164.0,7.0,0.0,0.0,sales,medium
12486.0,0.32,0.95,5.0,172.0,2.0,0.0,0.0,sales,low
9531.0,0.55,0.55,4.0,257.0,3.0,0.0,0.0,product_mng,low
6468.0,0.77,0.75,3.0,272.0,3.0,0.0,0.0,technical,low
11445.0,0.88,0.67,5.0,264.0,3.0,0.0,0.0,product_mng,medium
8628.0,0.7,0.58,3.0,205.0,3.0,0.0,0.0,sales,low
11905.0,0.16,0.68,5.0,149.0,7.0,1.0,0.0,sales,medium
6996.0,0.18,0.46,5.0,202.0,4.0,0.0,0.0,support,medium
14753.0,0.81,0.87,4.0,254.0,5.0,0.0,0.0,marketing,low
2433.0,0.87,0.82,6.0,176.0,3.0,0.0,0.0,product_mng,low
14433.0,0.37,0.5,2.0,135.0,3.0,0.0,0.0,product_mng,low
4486.0,0.88,0.59,4.0,142.0,3.0,0.0,0.0,technical,low
7442.0,0.92,0.77,5.0,191.0,2.0,0.0,0.0,technical,medium
8216.0,0.49,0.52,4.0,251.0,2.0,0.0,0.0,support,low
6473.0,0.14,0.98,6.0,221.0,5.0,0.0,0.0,IT,low
6995.0,0.7,0.55,4.0,233.0,2.0,0.0,0.0,support,medium
12931.0,0.9,0.57,4.0,185.0,3.0,1.0,0.0,technical,medium
6837.0,0.67,0.81,5.0,175.0,6.0,1.0,0.0,technical,medium
7917.0,0.7,0.57,4.0,265.0,2.0,0.0,0.0,support,medium
13140.0,0.98,0.58,3.0,183.0,3.0,0.0,0.0,sales,low
9720.0,0.66,0.96,3.0,175.0,2.0,0.0,0.0,sales,low
7795.0,0.76,0.6,5.0,279.0,2.0,0.0,0.0,sales,medium
11027.0,0.86,0.82,4.0,274.0,2.0,1.0,0.0,sales,low
,,,,,,,,,
11699.0,0.62,0.73,3.0,245.0,4.0,0.0,0.0,IT,low
10922.0,0.55,0.98,4.0,185.0,2.0,1.0,0.0,marketing,low
13364.0,0.99,0.8,3.0,209.0,2.0,0.0,0.0,support,medium
8543.0,0.52,0.76,4.0,106.0,2.0,1.0,0.0,product_mng,low
1398.0,0.43,0.53,2.0,146.0,3.0,0.0,0.0,sales,medium
1819.0,0.83,1.0,5.0,269.0,5.0,0.0,0.0,IT,medium
14929.0,0.44,0.52,2.0,141.0,3.0,0.0,0.0,management,low
7694.0,0.69,0.82,3.0,262.0,5.0,1.0,0.0,IT,medium
5217.0,0.45,0.64,5.0,133.0,4.0,0.0,0.0,accounting,medium
5587.0,0.81,0.99,2.0,156.0,5.0,0.0,0.0,sales,medium
4764.0,0.23,0.59,5.0,245.0,5.0,0.0,0.0,hr,low
14437.0,0.9,0.97,4.0,258.0,5.0,0.0,0.0,accounting,low
7982.0,0.57,0.89,4.0,255.0,3.0,1.0,0.0,technical,low
4127.0,0.14,0.76,5.0,260.0,6.0,0.0,0.0,technical,high
1769.0,0.37,0.52,2.0,141.0,3.0,0.0,0.0,sales,low
12434.0,0.87,0.84,4.0,264.0,6.0,0.0,0.0,support,low
5932.0,0.66,0.56,3.0,169.0,2.0,1.0,0.0,support,medium
1458.0,0.1,0.81,6.0,248.0,4.0,0.0,0.0,marketing,low
,,,,,,,,,
10861.0,0.76,0.94,3.0,189.0,3.0,0.0,0.0,sales,medium
10843.0,0.71,0.68,5.0,226.0,3.0,0.0,0.0,technical,low
2680.0,0.17,0.9,6.0,217.0,6.0,1.0,0.0,marketing,medium
6443.0,0.36,0.89,3.0,197.0,6.0,0.0,0.0,hr,medium
11538.0,0.6,0.9,4.0,260.0,2.0,0.0,0.0,sales,medium
8483.0,0.92,0.91,3.0,160.0,2.0,0.0,0.0,marketing,high
9934.0,0.18,0.67,5.0,209.0,4.0,0.0,0.0,sales,medium
